Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date,Year,Month,MonthName,Quarter,Weekday,ShippingDays,ProfitMargin,IsProfitable
3289,23522,2011-04-11,Critical,36,233.38,0.1,Regular Air,-180.17,6.48,8.73,Alan Shonely,Quebec,Quebec,Small Business,Office Supplies,Paper,Xerox 227,Small Box,0.37,2011-04-13,2011,2011-04,Apr,2011Q2,Monday,2,-0.772002742308681,0
3287,23522,2011-04-11,Critical,20,1077.8085,0.06,Express Air,17.25,65.99,8.99,Alan Shonely,Quebec,Quebec,Small Business,Technology,Telephones and Communication,5180,Small Box,0.56,2011-04-13,2011,2011-04,Apr,2011Q2,Monday,2,0.016004698422771763,1
3288,23522,2011-04-11,Critical,19,2899.98,0.1,Regular Air,666.01,159.99,5.5,Alan Shonely,Quebec,Quebec,Small Business,Technology,Computer Peripherals,Gyration RF Keyboard,Small Box,0.49,2011-04-12,2011,2011-04,Apr,2011Q2,Monday,1,0.22966020455313485,1
6351,45025,2011-04-11,High,26,73.82,0.08,Regular Air,2.01,2.88,1.49,Mike Kennedy,Manitoba,Prarie,Corporate,Office Supplies,Binders and Binder Accessories,Avery Durable Binders,Small Box,0.36,2011-04-14,2011,2011-04,Apr,2011Q2,Monday,3,0.027228393389325384,1
3286,23522,2011-04-11,Critical,8,180.43,0.02,Regular Air,-44.86,19.99,11.17,Alan Shonely,Ontario,Ontario,Small Business,Furniture,Office Furnishings,Telescoping Adjustable Floor Lamp,Large Box,0.6,2011-04-12,2011,2011-04,Apr,2011Q2,Monday,1,-0.24862827689408634,0
7360,52423,2011-04-11,Critical,25,1128.03,0.01,Regular Air,256.3,42.76,6.22,Allen Armold,British Columbia,West,Home Office,Office Supplies,Storage & Organization,"SAFCO Mobile Desk Side File, Wire Frame",Small Box,0.39,2011-04-12,2011,2011-04,Apr,2011Q2,Monday,1,0.22721026923042828,1
2207,15907,2011-04-11,High,36,3722.29,0.04,Express Air,950.68,105.98,13.99,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,0.65,2011-04-14,2011,2011-04,Apr,2011Q2,Monday,3,0.2554019165621163,1
7359,52423,2011-04-11,Critical,49,1734.4,0.02,Regular Air,749.16,35.41,1.99,Allen Armold,British Columbia,West,Home Office,Technology,Computer Peripherals,Imation DVD-RAM discs,Small Pack,0.43,2011-04-13,2011,2011-04,Apr,2011Q2,Monday,2,0.43194188191881916,1
6878,49027,2011-04-11,High,41,708.83,0.08,Regular Air,35.08,17.67,8.99,Fred Harton,British Columbia,West,Home Office,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock",Small Pack,0.47,2011-04-12,2011,2011-04,Apr,2011Q2,Monday,1,0.04949000465555915,1
2206,15907,2011-04-11,High,36,1837.44,0.01,Delivery Truck,-1414.41,48.58,54.11,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,0.69,2011-04-13,2011,2011-04,Apr,2011Q2,Monday,2,-0.7697720741901777,0
2208,15907,2011-04-11,High,4,28.05,0.09,Regular Air,-5.41,7.04,2.17,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,0.38,2011-04-12,2011,2011-04,Apr,2011Q2,Monday,1,-0.1928698752228164,0
862,6180,2011-04-11,Medium,44,2443.342,0.01,Regular Air,590.32,65.99,3.99,Sung Chung,Alberta,West,Home Office,Technology,Telephones and Communication,StarTAC 7760,Small Box,0.59,2011-04-13,2011,2011-04,Apr,2011Q2,Monday,2,0.24160350863694072,1
2475,17985,2011-04-12,Medium,50,849.031,0.07,Regular Air,-133.31,20.99,3.3,Duane Benoit,Ontario,Ontario,Home Office,Technology,Telephones and Communication,Accessory39,Small Pack,0.81,2011-04-14,2011,2011-04,Apr,2011Q2,Tuesday,2,-0.157014290408713,0
3694,26406,2011-04-12,Not Specified,40,167.46,0.09,Regular Air,-134.3,4.24,5.41,Edward Becker,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders,Small Box,0.35,2011-04-15,2011,2011-04,Apr,2011Q2,Tuesday,3,-0.8019825630001195,0
2474,17985,2011-04-12,Medium,4,473.88,0.01,Delivery Truck,-183.26,110.98,30.0,Duane Benoit,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with White Frame,Jumbo Drum,0.71,2011-04-13,2011,2011-04,Apr,2011Q2,Tuesday,1,-0.3867223769730733,0
682,4769,2011-04-13,Not Specified,41,117.4,0.01,Regular Air,48.63,2.88,0.5,Ben Wallace,Quebec,Quebec,Home Office,Office Supplies,Labels,Avery 49,Small Box,0.36,2011-04-14,2011,2011-04,Apr,2011Q2,Wednesday,1,0.4142248722316865,1
2190,15780,2011-04-13,Critical,19,71.77,0.03,Regular Air,22.71,3.78,0.71,Thomas Boland,Ontario,Ontario,Corporate,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,0.39,2011-04-15,2011,2011-04,Apr,2011Q2,Wednesday,2,0.3164274766615578,1
5744,40803,2011-04-13,Low,22,83.02,0.08,Regular Air,9.24,3.8,1.49,Jim Karlsson,British Columbia,West,Small Business,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,2011-04-18,2011,2011-04,Apr,2011Q2,Wednesday,5,0.11129848229342328,1
1664,11975,2011-04-13,Critical,43,210.66,0.08,Regular Air,-145.72,5.18,5.74,Max Jones,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36,2011-04-15,2011,2011-04,Apr,2011Q2,Wednesday,2,-0.6917307509731321,0
5745,40803,2011-04-13,Low,35,10278.79,0.04,Delivery Truck,1512.07,300.98,64.73,Jim Karlsson,British Columbia,West,Small Business,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.56,2011-04-15,2011,2011-04,Apr,2011Q2,Wednesday,2,0.14710583638735686,1
1264,9216,2011-04-14,Medium,36,5977.63,0.1,Delivery Truck,-86.68,180.98,55.24,Roy French,Prince Edward Island,Atlantic,Consumer,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,Jumbo Drum,0.57,2011-04-16,2011,2011-04,Apr,2011Q2,Thursday,2,-0.014500730222512937,0
2917,21063,2011-04-15,Low,48,7339.24,0.0,Delivery Truck,-279.74,145.98,51.92,Mike Gockenbach,Manitoba,Prarie,Consumer,Furniture,Tables,Bevis Rectangular Conference Tables,Jumbo Box,0.69,2011-04-15,2011,2011-04,Apr,2011Q2,Friday,0,-0.03811566320218442,0
4164,29510,2011-04-15,Critical,22,6123.94,0.01,Delivery Truck,1292.44,260.98,41.91,Don Miller,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Jumbo Box,0.59,2011-04-17,2011,2011-04,Apr,2011Q2,Friday,2,0.2110471363207347,1
2916,21063,2011-04-15,Low,49,377.02,0.0,Regular Air,84.66,7.08,2.35,Mike Gockenbach,Manitoba,Prarie,Consumer,Office Supplies,Pens & Art Supplies,SANFORD Major Accentª Highlighters,Wrap Bag,0.47,2011-04-19,2011,2011-04,Apr,2011Q2,Friday,4,0.2245504217282903,1
3460,24646,2011-04-15,Not Specified,46,662.51,0.09,Regular Air,293.32,15.67,1.39,Trudy Brown,Saskachewan,Prarie,Small Business,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",Small Box,0.38,2011-04-16,2011,2011-04,Apr,2011Q2,Friday,1,0.44274048693604623,1
2966,21444,2011-04-15,Medium,17,34.16,0.09,Regular Air,-2.29,2.1,0.7,Maurice Satty,Manitoba,Prarie,Corporate,Office Supplies,Pens & Art Supplies,"Sanford EarthWrite¨ Recycled Pencils, Medium Soft, #2",Wrap Bag,0.57,2011-04-16,2011,2011-04,Apr,2011Q2,Friday,1,-0.06703747072599532,0
3461,24646,2011-04-15,Not Specified,21,61.18,0.0,Regular Air,6.85,2.88,0.7,Trudy Brown,Saskachewan,Prarie,Small Business,Office Supplies,Pens & Art Supplies,Newell 340,Wrap Bag,0.56,2011-04-17,2011,2011-04,Apr,2011Q2,Friday,2,0.11196469434455704,1
7341,52293,2011-04-15,High,4,31.14,0.08,Regular Air,-14.59,6.48,5.86,Ken Lonsdale,Alberta,West,Consumer,Office Supplies,Paper,Xerox 1904,Small Box,0.36,2011-04-16,2011,2011-04,Apr,2011Q2,Friday,1,-0.46852922286448295,0
6658,47367,2011-04-16,Medium,7,27.99,0.06,Regular Air,-0.17,3.8,1.49,Rob Haberlin,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,2011-04-16,2011,2011-04,Apr,2011Q2,Saturday,0,-0.006073597713469097,0
6374,45248,2011-04-16,Medium,38,154.85,0.05,Regular Air,-136.55,3.95,5.13,Mark Cousins,Manitoba,Prarie,Corporate,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guardª & Commercial Ltweight Upright Vacs, 2/Pk",Small Box,0.59,2011-04-18,2011,2011-04,Apr,2011Q2,Saturday,2,-0.8818211172102035,0
6375,45248,2011-04-16,Medium,32,4941.7725,0.1,Regular Air,704.89,195.99,8.99,Mark Cousins,Manitoba,Prarie,Corporate,Technology,Telephones and Communication,T28 WORLD,Small Box,0.6,2011-04-18,2011,2011-04,Apr,2011Q2,Saturday,2,0.1426391036819279,1
5737,40770,2011-04-16,Low,19,217.69,0.09,Regular Air,-11.66,11.33,6.12,Cassandra Brandow,Alberta,West,Home Office,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Medium Box,0.42,2011-04-21,2011,2011-04,Apr,2011Q2,Saturday,5,-0.053562405255179385,0
5804,41157,2011-04-16,Medium,39,3854.4,0.09,Regular Air,1116.98,107.53,5.81,Nicole Brennan,British Columbia,West,Home Office,Furniture,Office Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Medium Box,0.65,2011-04-18,2011,2011-04,Apr,2011Q2,Saturday,2,0.2897934827729348,1
6659,47367,2011-04-16,Medium,6,21.07,0.08,Regular Air,2.28,3.69,0.5,Rob Haberlin,British Columbia,West,Corporate,Office Supplies,Labels,Avery 52,Small Box,0.38,2011-04-17,2011,2011-04,Apr,2011Q2,Saturday,1,0.10821072615092547,1
5575,39492,2011-04-17,Not Specified,38,1541.92,0.03,Regular Air,-564.06,40.48,19.99,Jason Fortune,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Keytronic Designer 104- Key Black Keyboard,Small Box,0.77,2011-04-19,2011,2011-04,Apr,2011Q2,Sunday,2,-0.3658166441838746,0
5577,39492,2011-04-17,Not Specified,31,5347.9875,0.01,Regular Air,1332.44,200.99,4.2,Jason Fortune,Alberta,West,Corporate,Technology,Telephones and Communication,2160i,Small Box,0.59,2011-04-20,2011,2011-04,Apr,2011Q2,Sunday,3,0.249147927140817,1
5576,39492,2011-04-17,Not Specified,40,169.48,0.08,Regular Air,-134.76,4.28,5.68,Jason Fortune,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 199,Small Box,0.4,2011-04-19,2011,2011-04,Apr,2011Q2,Sunday,2,-0.7951380693887184,0
5423,38530,2011-04-17,Critical,13,642.66,0.05,Regular Air,-82.35,49.43,19.99,Dave Hallsten,Ontario,Ontario,Home Office,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",Small Box,0.57,2011-04-17,2011,2011-04,Apr,2011Q2,Sunday,0,-0.12813929605078891,0
5579,39527,2011-04-17,Low,29,213.35,0.01,Regular Air,63.78,6.88,2.0,Nathan Mautz,British Columbia,West,Corporate,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16Ó x 11Ó",Wrap Bag,0.39,2011-04-26,2011,2011-04,Apr,2011Q2,Sunday,9,0.2989453948910242,1
4177,29639,2011-04-17,Critical,8,22.37,0.04,Regular Air,-14.09,2.6,2.4,Patrick Ryan,Saskachewan,Prarie,Corporate,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,2011-04-19,2011,2011-04,Apr,2011Q2,Sunday,2,-0.6298614215467143,0
5422,38530,2011-04-17,Critical,47,1980.37,0.03,Regular Air,904.83,40.98,2.99,Dave Hallsten,Ontario,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Small Box,0.36,2011-04-17,2011,2011-04,Apr,2011Q2,Sunday,0,0.45689946828117983,1
4967,35360,2011-04-18,Critical,4,41.06,0.04,Regular Air,-16.39,8.88,6.28,Yana Sorensen,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,GBC Instant Indexª System for Binding Systems,Small Box,0.35,2011-04-20,2011,2011-04,Apr,2011Q2,Monday,2,-0.399171943497321,0
1905,13634,2011-04-18,High,46,1824.13,0.05,Regular Air,104.51,39.98,7.12,Bradley Nguyen,Quebec,Quebec,Consumer,Technology,Computer Peripherals,"IBM Active Response Keyboard, Black",Small Box,0.67,2011-04-18,2011,2011-04,Apr,2011Q2,Monday,0,0.057293065735446486,1
1906,13634,2011-04-18,High,27,151.38,0.04,Regular Air,-55.61,5.58,5.3,Bradley Nguyen,Quebec,Quebec,Consumer,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,2011-04-19,2011,2011-04,Apr,2011Q2,Monday,1,-0.367353679482098,0
5363,38118,2011-04-18,Not Specified,7,138.91,0.09,Regular Air,-64.11,19.98,4.0,Jack O'Briant,Saskachewan,Prarie,Small Business,Technology,Computer Peripherals,Belkin 105-Key Black Keyboard,Small Box,0.68,2011-04-20,2011,2011-04,Apr,2011Q2,Monday,2,-0.4615218486790008,0
3253,23301,2011-04-18,High,4,28.46,0.02,Regular Air,-27.13,5.98,3.85,Adam Hart,Yukon,Yukon,Corporate,Technology,Computer Peripherals,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",Small Pack,0.68,2011-04-20,2011,2011-04,Apr,2011Q2,Monday,2,-0.9532677442023892,0
3254,23301,2011-04-18,High,3,23.44,0.05,Regular Air,-10.58,5.98,5.2,Adam Hart,Yukon,Yukon,Corporate,Office Supplies,Paper,Xerox 1992,Small Box,0.36,2011-04-20,2011,2011-04,Apr,2011Q2,Monday,2,-0.4513651877133106,0
5783,41026,2011-04-19,Medium,8,709.37,0.1,Delivery Truck,-281.76,89.99,42.0,Duane Benoit,Ontario,Ontario,Home Office,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum,0.66,2011-04-20,2011,2011-04,Apr,2011Q2,Tuesday,1,-0.39719751328643726,0
5784,41026,2011-04-19,Medium,19,59.76,0.1,Express Air,-33.11,3.14,1.92,Duane Benoit,Ontario,Ontario,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Serrated Blade or Curved Handle Hand Letter Openers,Wrap Bag,0.84,2011-04-19,2011,2011-04,Apr,2011Q2,Tuesday,0,-0.55404953145917,0
3036,21799,2011-04-19,Not Specified,42,115.99,0.05,Express Air,-53.35,2.6,2.4,Lynn Smith,New Brunswick,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,2011-04-20,2011,2011-04,Apr,2011Q2,Tuesday,1,-0.45995344426243645,0
1056,7812,2011-04-20,Low,17,475.9,0.04,Regular Air,-5.18,27.42,19.46,Karl Brown,Yukon,Yukon,Corporate,Furniture,Office Furnishings,Howard Miller Distant Time Traveler Alarm Clock,Small Box,0.44,2011-04-27,2011,2011-04,Apr,2011Q2,Wednesday,7,-0.010884639630174405,0
2329,16802,2011-04-20,Medium,44,302.59,0.05,Express Air,-124.44,6.68,6.93,Nora Price,New Brunswick,Atlantic,Home Office,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),Small Box,0.37,2011-04-21,2011,2011-04,Apr,2011Q2,Wednesday,1,-0.4112495455897419,0
2330,16802,2011-04-20,Medium,26,2703.45,0.01,Regular Air,-445.04,95.99,35.0,Nora Price,New Brunswick,Atlantic,Home Office,Office Supplies,Storage & Organization,Safco Industrial Wire Shelving,Large Box,0.39,2011-04-22,2011,2011-04,Apr,2011Q2,Wednesday,2,-0.16461928276831458,0
7728,55362,2011-04-20,High,24,67.84,0.07,Regular Air,13.44,2.88,0.99,Cindy Schnelling,Saskachewan,Prarie,Corporate,Office Supplies,Labels,Avery 474,Small Box,0.36,2011-04-22,2011,2011-04,Apr,2011Q2,Wednesday,2,0.1981132075471698,1
1421,10308,2011-04-20,High,40,5554.036,0.09,Regular Air,1153.84,175.99,8.99,Dennis Pardue,Saskachewan,Prarie,Small Business,Technology,Telephones and Communication,2180,Small Box,0.57,2011-04-22,2011,2011-04,Apr,2011Q2,Wednesday,2,0.2077480232393164,1
5320,37828,2011-04-20,Low,42,206.2,0.01,Regular Air,101.14,4.91,0.5,Mike Caudle,Ontario,Ontario,Corporate,Office Supplies,Labels,Avery 508,Small Box,0.36,2011-04-22,2011,2011-04,Apr,2011Q2,Wednesday,2,0.4904946653734239,1
6788,48354,2011-04-20,Medium,25,1387.29,0.03,Express Air,405.64,55.48,14.3,Lisa Ryan,Alberta,West,Home Office,Office Supplies,Paper,Xerox 194,Small Box,0.37,2011-04-21,2011,2011-04,Apr,2011Q2,Wednesday,1,0.29239740789596985,1
5319,37828,2011-04-20,Low,23,490.17,0.04,Regular Air,-57.09,20.97,4.0,Mike Caudle,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.77,2011-04-25,2011,2011-04,Apr,2011Q2,Wednesday,5,-0.11646979619315748,0
1057,7812,2011-04-20,Low,12,3635.63,0.09,Delivery Truck,104.48,320.64,29.2,Karl Brown,Yukon,Yukon,Corporate,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Jumbo Box,0.66,2011-04-22,2011,2011-04,Apr,2011Q2,Wednesday,2,0.02873779785071638,1
4393,31271,2011-04-20,Low,4,43.29,0.03,Regular Air,-0.36,8.37,10.16,Clay Cheatham,Alberta,West,Small Business,Furniture,Office Furnishings,Westinghouse Clip-On Gooseneck Lamps,Large Box,0.59,2011-04-27,2011,2011-04,Apr,2011Q2,Wednesday,7,-0.008316008316008316,0
3713,26503,2011-04-21,Medium,12,262.09,0.01,Regular Air,58.69,19.98,10.49,Thais Sissman,Manitoba,Prarie,Small Business,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,0.49,2011-04-22,2011,2011-04,Apr,2011Q2,Thursday,1,0.22393071082452595,1
3712,26503,2011-04-21,Medium,47,671.78,0.1,Regular Air,297.23,15.57,1.39,Thais Sissman,Manitoba,Prarie,Small Business,Office Supplies,Envelopes,Park Ridgeª Embossed Executive Business Envelopes,Small Box,0.38,2011-04-23,2011,2011-04,Apr,2011Q2,Thursday,2,0.44245139777903486,1
7334,52261,2011-04-21,Not Specified,49,10261.25,0.02,Delivery Truck,611.11,212.6,52.2,Bruce Degenhardt,Yukon,Yukon,Home Office,Furniture,Tables,Bush Advantage Collection¨ Round Conference Table,Jumbo Box,0.64,2011-04-22,2011,2011-04,Apr,2011Q2,Thursday,1,0.05955512242660495,1
5713,40454,2011-04-21,Not Specified,43,1243.88,0.1,Regular Air,22.71,30.98,8.99,Cynthia Delaney,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,"Boston School Pro Electric Pencil Sharpener, 1670",Small Pack,0.58,2011-04-24,2011,2011-04,Apr,2011Q2,Thursday,3,0.018257388172492523,1
6073,43013,2011-04-22,Low,43,1438.33,0.08,Regular Air,163.38,34.76,8.22,Lauren Leatherbury,British Columbia,West,Home Office,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,2011-04-27,2011,2011-04,Apr,2011Q2,Friday,5,0.11359006625739573,1
6072,43013,2011-04-22,Low,50,2437.67,0.08,Regular Air,25.68,50.98,22.24,Lauren Leatherbury,Alberta,West,Home Office,Furniture,Office Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",Large Box,0.55,2011-04-26,2011,2011-04,Apr,2011Q2,Friday,4,0.010534649891084519,1
3624,25863,2011-04-22,Not Specified,18,340.6885,0.0,Express Air,-10.85,20.99,4.81,George Bell,Ontario,Ontario,Corporate,Technology,Telephones and Communication,1726 Digital Answering Machine,Medium Box,0.58,2011-04-24,2011,2011-04,Apr,2011Q2,Friday,2,-0.03184727397608079,0
3433,24486,2011-04-22,Medium,14,27.06,0.0,Regular Air,-0.06,1.76,0.7,Pete Armstrong,Ontario,Ontario,Consumer,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,2011-04-23,2011,2011-04,Apr,2011Q2,Friday,1,-0.0022172949002217295,0
4680,33287,2011-04-22,Critical,44,11904.55,0.0,Delivery Truck,3909.33,270.97,28.06,Mike Vittorini,British Columbia,West,Small Business,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum,0.56,2011-04-25,2011,2011-04,Apr,2011Q2,Friday,3,0.32838956533426295,1
5546,39268,2011-04-22,Not Specified,45,156.95,0.1,Regular Air,-32.52,3.74,0.94,Maureen Fritzler,Ontario,Ontario,Corporate,Office Supplies,Rubber Bands,Rubber Band Ball,Wrap Bag,0.83,2011-04-25,2011,2011-04,Apr,2011Q2,Friday,3,-0.20719974514176492,0
5545,39268,2011-04-22,Not Specified,44,324.2,0.02,Express Air,-89.75,7.1,6.05,Maureen Fritzler,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,0.39,2011-04-24,2011,2011-04,Apr,2011Q2,Friday,2,-0.276835286859963,0
3432,24486,2011-04-22,Medium,3,28.11,0.03,Regular Air,-31.62,8.12,2.83,Pete Armstrong,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"Imation Neon Mac Format Diskettes, 10/Pack",Small Pack,0.77,2011-04-23,2011,2011-04,Apr,2011Q2,Friday,1,-1.1248665955176094,0
5388,38311,2011-04-23,Medium,9,1201.51,0.1,Express Air,-185.48,140.85,19.99,Craig Leslie,Alberta,West,Consumer,Office Supplies,Storage & Organization,"Fellowes Strictly Business¨ Drawer File, Letter/Legal Size",Small Box,0.73,2011-04-25,2011,2011-04,Apr,2011Q2,Saturday,2,-0.15437241471148805,0
4169,29539,2011-04-23,High,24,223.2,0.1,Regular Air,78.74,9.78,1.39,Neil French,Saskachewan,Prarie,Corporate,Office Supplies,Envelopes,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",Small Box,0.39,2011-04-24,2011,2011-04,Apr,2011Q2,Saturday,1,0.35277777777777775,1
5318,37826,2011-04-23,Medium,45,325.8,0.03,Regular Air,-84.85,6.78,6.18,Amy Hunt,Saskachewan,Prarie,Consumer,Office Supplies,Paper,Strathmore Photo Mount Cards,Small Box,0.39,2011-04-25,2011,2011-04,Apr,2011Q2,Saturday,2,-0.2604358502148557,0
890,6402,2011-04-23,Low,35,373.33,0.01,Regular Air,-22.18,10.23,4.68,Nathan Mautz,New Brunswick,Atlantic,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme¨ Box Cutter Scissors,Small Pack,0.59,2011-04-28,2011,2011-04,Apr,2011Q2,Saturday,5,-0.05941124474325664,0
2320,16710,2011-04-24,High,47,5549.79,0.09,Delivery Truck,1300.8,145.45,17.85,Alex Grayson,Nova Scotia,Atlantic,Consumer,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,2011-04-26,2011,2011-04,Apr,2011Q2,Sunday,2,0.23438724708502484,1
6131,43398,2011-04-24,Not Specified,10,1600.85,0.07,Delivery Truck,-193.97,159.31,60.0,John Lee,Manitoba,Prarie,Corporate,Furniture,Tables,Hon Non-Folding Utility Tables,Jumbo Drum,0.55,2011-04-25,2011,2011-04,Apr,2011Q2,Sunday,1,-0.12116688009494957,0
8302,59271,2011-04-25,Not Specified,23,144.03,0.02,Regular Air,-37.04,5.98,5.2,Lynn Smith,New Brunswick,Atlantic,Corporate,Office Supplies,Paper,Xerox 1992,Small Box,0.36,2011-04-27,2011,2011-04,Apr,2011Q2,Monday,2,-0.2571686454210928,0
439,2947,2011-04-25,Critical,8,57.04,0.05,Regular Air,-29.06,6.48,6.81,Pete Armstrong,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 1930,Small Box,0.36,2011-04-27,2011,2011-04,Apr,2011Q2,Monday,2,-0.5094670406732118,0
7855,56162,2011-04-25,Not Specified,30,5217.79,0.09,Delivery Truck,209.54,180.98,30.0,Julia Barnett,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.69,2011-04-27,2011,2011-04,Apr,2011Q2,Monday,2,0.04015876453441016,1
4302,30626,2011-04-25,Critical,23,220.82,0.1,Express Air,77.68,9.93,1.09,Nathan Mautz,New Brunswick,Atlantic,Corporate,Office Supplies,Pens & Art Supplies,Peel-Off¨ China Markers,Wrap Bag,0.43,2011-04-26,2011,2011-04,Apr,2011Q2,Monday,1,0.35177973009691155,1
8301,59271,2011-04-25,Not Specified,40,630.38,0.02,Express Air,-186.77,14.81,13.32,Lynn Smith,New Brunswick,Atlantic,Corporate,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Small Box,0.43,2011-04-26,2011,2011-04,Apr,2011Q2,Monday,1,-0.29628160791903296,0
7379,52611,2011-04-25,Medium,11,24.95,0.09,Regular Air,-5.14,2.18,1.38,Cathy Prescott,Ontario,Ontario,Corporate,Office Supplies,Rubber Bands,Advantus Push Pins,Wrap Bag,0.44,2011-04-25,2011,2011-04,Apr,2011Q2,Monday,0,-0.20601202404809618,0
3601,25697,2011-04-26,Low,46,400.25,0.02,Regular Air,-37.5,8.46,3.62,Joni Blumstein,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,0.61,2011-04-26,2011,2011-04,Apr,2011Q2,Tuesday,0,-0.09369144284821987,0
3578,25479,2011-04-28,Critical,3,210.5025,0.04,Regular Air,-315.33,85.99,1.25,Bill Eplett,Quebec,Quebec,Corporate,Technology,Telephones and Communication,Accessory8,Small Pack,0.39,2011-04-28,2011,2011-04,Apr,2011Q2,Thursday,0,-1.4979869597748245,0
1388,10054,2011-04-28,High,2,203.3,0.08,Regular Air,148.25,79.52,48.2,Helen Wasserman,Quebec,Quebec,Home Office,Furniture,Office Furnishings,Eldon Cleatmat Plusª Chair Mats for High Pile Carpets,Medium Box,0.74,2011-04-30,2011,2011-04,Apr,2011Q2,Thursday,2,0.7292179045745204,1
1389,10054,2011-04-28,High,2,196.8515,0.09,Regular Air,-606.6,125.99,5.99,Helen Wasserman,Quebec,Quebec,Home Office,Technology,Telephones and Communication,i600,Small Box,0.56,2011-04-28,2011,2011-04,Apr,2011Q2,Thursday,0,-3.081510681909968,0
